,SEASON,Player,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
276,2021,Giannis Antetokounmpo,PF,26,MIL,21,21.0,38.1,11.9,20.9,0.569,0.6,3.3,0.186,11.3,17.6,0.642,0.584,5.8,9.8,0.587,2.8,10.0,12.8,5.1,1.0,1.2,3.0,2.9,30.2,24.3,2.9,9.9,3.2,28.7,1.7,0.159,0.469,800.0,6.7,7.8,2.0,27.6,1.3,10.8,18.0,0.599,31.8,2.4,3.7,0.224
277,2021,Mamadi Diakite,PF,24,MIL,7,0.0,5.0,0.3,1.4,0.2,0.1,0.3,0.5,0.1,1.1,0.125,0.25,0.3,0.3,1.0,0.1,0.9,1.0,0.0,0.4,0.1,0.1,1.0,1.0,0.0,2.6,-6.7,2.4,18.8,0.1,0.2,0.2,35.0,-9.1,3.0,-0.1,3.4,4.2,8.4,10.7,0.322,14.6,0.0,0.0,0.008
278,2021,Will Barton,SF,30,DEN,3,1.0,27.7,6.3,14.3,0.442,2.3,7.0,0.333,4.0,7.3,0.545,0.523,1.3,1.3,1.0,0.3,4.0,4.3,2.7,0.7,0.3,1.3,1.3,16.3,15.3,1.1,2.3,0.4,17.7,0.0,0.488,0.093,83.0,1.9,1.3,0.0,15.7,1.2,8.2,8.8,0.547,25.6,0.1,0.1,0.03
279,2021,Jarrell Brantley,PF,24,UTA,2,0.0,1.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,-28.1,-8.8,37.2,0.0,0.0,2.0,3.0,-19.3,0.0,0.0,-19.3,0.0,34.7,19.4,0.266,42.5,0.0,0.0,-0.754
280,2021,Devin Booker,SG,24,PHO,22,22.0,40.4,9.6,21.5,0.447,2.0,6.2,0.321,7.6,15.3,0.499,0.494,6.0,6.7,0.905,0.7,5.0,5.6,4.5,0.8,0.2,3.7,3.5,27.3,18.3,0.4,-0.4,-1.1,12.9,1.1,0.289,0.31,889.0,0.7,2.0,0.1,16.1,1.0,13.1,7.8,0.558,31.8,0.4,1.2,0.066
281,2021,Isaac Bonga,SF,21,WAS,4,0.0,2.5,0.0,1.3,0.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,8.1,-20.0,-6.2,0.0,0.0,0.6,0.0,10.0,-13.8,0.0,-0.1,-15.3,0.0,0.0,0.0,0.0,20.9,0.0,-0.1,-0.497
282,2021,Bol Bol,PF,21,DEN,3,0.0,2.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,38.8,0.0,2.8,3.3,20.4,0.0,1.0,0.0,6.0,-0.5,0.0,0.0,5.7,0.0,0.0,9.4,0.0,7.3,0.0,0.0,-0.042
283,2021,Bojan Bogdanovic,SF,31,UTA,11,11.0,35.5,5.8,12.5,0.467,3.2,6.9,0.461,2.6,5.5,0.475,0.595,3.3,3.7,0.878,0.5,3.7,4.3,1.5,0.9,0.0,2.1,2.5,18.1,6.2,0.0,0.5,-0.6,11.7,0.0,0.555,0.299,390.0,1.1,1.9,0.6,13.8,1.3,12.9,7.0,0.642,20.2,0.2,0.5,0.067
284,2021,Bogdan Bogdanovic,SG,28,ATL,18,18.0,33.2,5.4,13.8,0.39,2.6,7.9,0.329,2.8,5.9,0.472,0.484,0.7,0.9,0.706,0.6,3.6,4.2,2.9,1.6,0.3,1.5,2.8,14.1,13.4,0.7,0.4,0.5,11.6,0.9,0.574,0.068,598.0,-0.1,2.0,-0.4,10.9,2.4,9.5,6.8,0.493,21.0,0.4,0.5,0.037
285,2021,Keljin Blevins,SF,25,POR,2,0.0,2.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,-12.5,-3.2,0.0,0.0,0.5,0.0,4.0,-9.3,0.0,0.0,5.8,0.0,0.0,0.0,0.5,22.5,0.0,0.0,-0.07
286,2021,Nemanja Bjelica,PF,32,MIA,2,0.0,15.0,2.5,5.5,0.455,2.0,4.0,0.5,0.5,1.5,0.333,0.636,2.0,3.0,0.667,0.5,2.0,2.5,1.0,1.0,0.5,0.0,2.5,9.0,12.1,3.0,10.1,3.7,13.5,0.0,0.727,0.545,30.0,6.4,3.1,0.1,22.1,3.2,0.0,8.1,0.66,20.0,0.1,0.1,0.221
287,2021,Patrick Beverley,PG,32,LAC,17,7.0,19.0,1.7,4.0,0.426,0.8,2.2,0.351,0.9,1.8,0.516,0.522,0.7,0.8,0.857,0.6,1.8,2.4,1.4,0.7,0.7,0.2,2.1,4.9,10.3,3.6,1.6,1.9,10.6,0.3,0.544,0.206,323.0,-0.4,4.0,0.5,12.0,1.9,5.1,7.3,0.56,11.3,0.3,0.8,0.116
288,2021,Davis Bertans,PF,28,WAS,4,2.0,26.5,2.8,6.8,0.407,2.0,5.8,0.348,0.8,1.0,0.75,0.556,1.8,1.8,1.0,0.0,2.8,2.8,0.3,0.3,0.5,0.3,3.0,9.3,1.3,1.5,-2.7,-1.1,11.7,0.0,0.852,0.259,106.0,-1.6,0.0,0.1,8.5,0.4,3.2,5.6,0.615,12.3,0.0,0.1,0.057
289,2021,Bradley Beal,SG,27,WAS,5,5.0,39.0,11.2,24.6,0.455,1.4,6.4,0.219,9.8,18.2,0.538,0.484,6.2,7.2,0.861,1.2,5.0,6.2,4.2,0.8,0.6,4.0,1.2,30.0,19.3,1.2,1.6,-2.3,14.5,0.0,0.26,0.293,195.0,3.9,3.2,-0.1,17.5,1.0,12.6,8.7,0.54,34.1,0.2,0.0,-0.01
290,2021,Nicolas Batum,SF,32,LAC,19,10.0,29.2,2.8,5.7,0.486,1.5,3.8,0.389,1.3,1.9,0.676,0.615,1.0,1.2,0.826,1.0,4.5,5.5,2.1,1.3,0.5,0.3,1.4,8.1,9.8,1.8,4.3,2.2,17.7,0.6,0.661,0.211,555.0,2.0,4.0,1.2,14.9,2.2,4.8,10.9,0.642,10.5,0.9,1.8,0.155
291,2021,RJ Barrett,SG,20,NYK,5,5.0,32.4,5.2,13.4,0.388,1.6,5.6,0.286,3.6,7.8,0.462,0.448,2.4,3.0,0.8,0.8,6.4,7.2,3.0,0.8,0.4,0.4,2.2,14.4,16.6,1.2,3.2,2.6,22.3,0.3,0.418,0.224,162.0,0.5,2.5,0.1,14.2,1.3,2.6,11.8,0.489,20.7,0.2,0.3,0.104
292,2021,Dillon Brooks,SF,25,MEM,5,5.0,35.0,10.0,19.4,0.515,1.6,4.0,0.4,8.4,15.4,0.545,0.557,4.2,5.2,0.808,1.0,3.2,4.2,2.2,1.4,0.4,1.8,3.4,25.8,9.9,1.2,2.6,0.3,11.0,0.0,0.206,0.268,175.0,2.3,2.9,0.3,20.6,1.9,7.7,6.6,0.595,28.3,0.2,0.3,0.08
293,2021,Desmond Bane,SG,22,MEM,5,0.0,19.8,2.2,3.8,0.579,1.2,2.4,0.5,1.0,1.4,0.714,0.737,0.0,0.0,,0.4,3.0,3.4,2.0,0.8,0.4,0.6,1.2,5.6,12.5,2.2,3.7,1.9,18.3,0.0,0.632,0.0,99.0,1.8,2.1,0.2,14.2,1.9,13.6,9.5,0.737,9.4,0.1,0.2,0.093
294,2021,Udoka Azubuike,C,21,UTA,1,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.8,100.0,0.0,,,1.0,2.2,0.0,0.0,12.0,0.0,,58.1,,0.0,0.0,0.0,0.116
295,2021,Deandre Ayton,C,22,PHO,22,22.0,36.4,7.0,10.6,0.658,0.0,0.0,,7.0,10.6,0.658,0.658,1.8,2.4,0.736,3.0,8.8,11.8,1.1,0.8,1.1,1.3,2.9,15.8,4.7,2.8,3.0,0.9,25.3,1.5,0.0,0.226,801.0,2.1,9.9,1.9,19.5,1.1,9.8,18.1,0.674,16.3,1.0,3.4,0.203
296,2021,Trevor Ariza,SF,35,MIA,4,4.0,24.0,1.8,5.8,0.304,1.3,4.3,0.294,0.5,1.5,0.333,0.413,0.0,0.0,,0.5,5.3,5.8,0.5,0.8,0.3,0.8,2.8,4.8,3.2,1.0,-4.7,1.0,22.2,0.1,0.739,0.0,96.0,-5.7,1.9,-0.2,4.0,1.5,11.5,11.7,0.413,11.9,-0.1,-0.1,-0.031
297,2021,Carmelo Anthony,PF,36,POR,6,0.0,23.8,4.2,10.0,0.417,2.3,6.2,0.378,1.8,3.8,0.478,0.533,1.7,1.8,0.909,0.3,2.8,3.2,1.5,0.3,0.2,1.2,2.5,12.3,9.4,0.6,-1.8,-2.1,13.4,0.0,0.617,0.183,143.0,0.3,1.7,0.1,12.2,0.7,9.7,7.7,0.571,22.7,0.0,0.1,0.023
298,2021,Thanasis Antetokounmpo,SF,28,MIL,13,0.0,3.5,0.2,0.5,0.286,0.0,0.0,,0.2,0.5,0.286,0.286,0.4,0.5,0.833,0.2,0.5,0.8,0.2,0.4,0.2,0.2,0.9,0.7,8.1,4.1,-1.1,6.4,17.0,0.1,0.0,0.857,45.0,-7.5,7.0,0.0,10.0,5.5,23.7,11.9,0.467,12.0,0.0,0.1,0.116
299,2021,Kyle Anderson,PF,27,MEM,5,5.0,28.4,3.6,8.4,0.429,0.6,2.4,0.25,3.0,6.0,0.5,0.464,0.6,0.8,0.75,0.8,4.2,5.0,3.2,2.8,0.0,0.8,1.8,8.4,14.2,0.0,2.4,2.4,17.8,0.1,0.286,0.095,142.0,0.0,2.9,0.0,13.7,4.8,8.4,9.7,0.48,14.2,0.2,0.1,0.042
300,2021,Grayson Allen,SG,25,MEM,5,0.0,23.2,2.4,6.6,0.364,1.6,4.2,0.381,0.8,2.4,0.333,0.485,0.0,0.2,0.0,0.6,2.0,2.6,0.2,0.4,0.2,0.2,2.6,6.4,1.1,0.9,-5.7,-2.1,10.4,-0.1,0.636,0.03,116.0,-3.7,2.6,0.0,5.3,0.8,2.9,6.2,0.478,12.5,-0.1,-0.1,-0.035
301,2021,Ty-Shon Alexander,SG,22,PHO,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.5,5.9,0.0,0.0,0.0,0.0,1.0,23.7,0.0,0.0,79.0,0.0,0.0,0.0,1.0,45.7,0.0,0.0,1.248
302,2021,Bam Adebayo,C,23,MIA,4,4.0,34.0,6.5,14.3,0.456,0.0,0.0,,6.5,14.3,0.456,0.456,2.5,3.3,0.769,3.5,5.8,9.3,4.3,1.3,0.5,2.8,2.8,15.5,23.8,1.3,0.9,0.5,17.2,0.1,0.0,0.228,136.0,0.4,9.6,-0.1,14.9,1.8,14.9,13.2,0.494,23.8,0.1,0.0,0.011
303,2021,Precious Achiuwa,PF,21,MIA,3,0.0,4.0,1.0,1.3,0.75,0.0,0.0,,1.0,1.3,0.75,0.75,0.3,1.3,0.25,0.0,2.0,2.0,0.0,0.0,0.7,1.3,0.3,2.3,0.0,15.2,-8.5,2.8,50.8,0.0,0.0,1.0,12.0,-11.3,0.0,-0.1,8.1,0.0,41.0,24.3,0.608,35.7,0.0,-0.1,-0.309
304,2021,Mike James,PG,30,BRK,9,0.0,11.4,1.6,4.8,0.326,0.6,1.8,0.313,1.0,3.0,0.333,0.384,0.0,0.0,,0.2,1.6,1.8,1.3,0.2,0.0,0.3,0.7,3.7,16.5,0.0,-5.9,-0.9,14.4,0.1,0.372,0.0,103.0,-4.9,2.2,-0.2,6.2,1.0,6.5,8.6,0.384,20.3,-0.1,-0.1,-0.029
305,2021,Mikal Bridges,SF,24,PHO,22,22.0,32.1,4.2,8.6,0.484,1.6,4.3,0.368,2.6,4.3,0.6,0.576,1.1,1.3,0.893,0.9,3.4,4.3,1.6,1.0,0.7,0.7,1.9,11.1,7.1,2.0,1.7,0.9,11.0,1.0,0.5,0.147,707.0,0.8,3.3,0.8,12.9,1.6,7.3,7.4,0.603,14.1,0.7,1.8,0.125
306,2021,Bruce Brown,PG,24,BRK,12,5.0,23.1,3.3,6.6,0.506,0.2,0.9,0.182,3.2,5.7,0.559,0.519,1.1,1.3,0.813,1.9,3.2,5.1,2.1,0.7,0.4,0.9,2.6,7.9,13.0,1.6,0.7,1.0,14.5,0.4,0.139,0.203,277.0,-0.3,9.6,0.4,14.0,1.4,11.3,12.2,0.552,15.9,0.2,0.8,0.137
307,2021,Dewayne Dedmon,C,31,MIA,4,0.0,14.3,2.5,4.5,0.556,0.3,0.8,0.333,2.3,3.8,0.6,0.583,1.0,1.3,0.8,2.0,2.5,4.5,0.8,0.0,0.5,1.5,2.5,6.3,9.7,3.2,-3.4,-1.0,17.8,0.0,0.167,0.278,57.0,-2.4,13.1,0.0,13.6,0.0,22.9,15.4,0.619,20.2,0.0,0.0,0.037
308,2021,Brandon Clarke,PF,24,MEM,2,0.0,4.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,11.9,-2.6,0.3,13.4,0.0,0.0,0.0,9.0,-2.9,0.0,0.0,9.9,0.0,0.0,6.1,0.5,9.4,0.0,0.0,-0.001
309,2021,Anthony Davis,PF,27,LAL,5,5.0,28.8,5.0,12.4,0.403,0.4,2.2,0.182,4.6,10.2,0.451,0.419,7.0,8.4,0.833,1.4,5.2,6.6,2.6,0.6,1.6,1.2,1.8,17.4,16.7,5.4,6.0,2.8,21.3,0.2,0.177,0.677,144.0,3.2,5.3,0.2,20.9,1.1,6.9,12.9,0.541,26.8,0.3,0.5,0.159
310,2021,Seth Curry,SG,30,PHI,12,12.0,31.8,7.1,12.3,0.578,3.4,6.8,0.506,3.7,5.5,0.667,0.718,1.3,1.6,0.789,0.3,2.0,2.3,2.3,0.8,0.3,0.8,2.8,18.8,11.1,0.6,5.3,1.4,6.7,0.4,0.551,0.129,381.0,3.9,1.2,1.2,18.8,1.1,6.0,4.0,0.727,18.7,0.7,1.6,0.206
311,2021,Jae Crowder,PF,30,PHO,22,22.0,33.1,3.5,8.4,0.413,2.5,6.5,0.38,1.0,1.9,0.524,0.56,1.4,1.6,0.886,0.5,5.6,6.1,1.9,0.9,0.8,0.9,3.0,10.8,7.5,2.3,1.9,1.7,17.9,1.2,0.772,0.19,729.0,0.2,1.6,0.6,11.4,1.3,8.7,10.2,0.594,13.7,0.7,1.8,0.119
312,2021,Torrey Craig,SF,30,PHO,22,0.0,12.1,1.5,3.4,0.427,0.7,1.7,0.405,0.8,1.7,0.447,0.527,0.4,0.6,0.615,0.9,2.0,2.9,0.4,0.0,0.4,0.5,1.5,4.0,4.6,2.8,-2.6,-0.8,17.4,0.4,0.493,0.173,266.0,-1.8,8.4,0.1,10.0,0.2,11.0,13.2,0.539,15.6,0.0,0.4,0.081
313,2021,Robert Covington,PF,30,POR,6,6.0,38.0,3.0,6.0,0.5,1.8,3.7,0.5,1.2,2.3,0.5,0.653,1.5,1.7,0.9,1.5,6.3,7.8,1.2,1.5,1.0,1.3,3.3,9.3,4.0,2.4,1.3,1.3,18.8,0.1,0.611,0.278,228.0,0.0,4.7,0.3,11.5,2.0,16.5,11.9,0.693,9.6,0.2,0.4,0.078
314,2021,DeMarcus Cousins,C,30,LAC,7,0.0,8.3,2.7,6.0,0.452,0.6,1.4,0.4,2.1,4.6,0.469,0.5,1.6,2.0,0.786,0.9,1.1,2.0,0.7,0.3,0.4,0.7,1.9,7.6,17.7,5.0,0.4,-0.3,15.7,0.1,0.238,0.333,58.0,0.6,12.2,0.1,25.6,1.8,9.4,14.0,0.55,42.7,0.0,0.1,0.115
315,2021,Pat Connaughton,SG,28,MIL,23,1.0,23.7,2.4,5.2,0.462,1.6,4.1,0.389,0.8,1.0,0.75,0.618,0.5,0.6,0.846,1.3,3.1,4.4,0.9,0.4,0.3,0.5,1.7,6.9,4.8,1.0,0.8,0.9,14.4,0.8,0.798,0.109,546.0,-0.1,5.6,0.8,11.2,0.9,8.8,9.9,0.633,10.7,0.4,1.6,0.143
316,2021,Mike Conley,PG,33,UTA,6,6.0,29.3,4.8,11.3,0.426,3.0,6.2,0.486,1.8,5.2,0.355,0.559,2.7,2.7,1.0,0.5,3.0,3.5,7.7,0.2,0.5,2.3,2.5,15.3,39.4,1.5,3.0,-1.2,11.4,0.0,0.544,0.235,176.0,4.2,2.1,0.6,18.5,0.3,15.7,6.9,0.613,22.4,0.2,0.6,0.153
317,2021,John Collins,PF,23,ATL,18,18.0,32.0,5.6,10.1,0.549,1.1,3.1,0.357,4.4,7.0,0.635,0.604,1.7,2.0,0.833,2.0,6.7,8.7,0.9,0.4,0.6,1.3,3.3,13.9,4.4,1.6,0.9,-0.2,22.7,0.8,0.308,0.198,576.0,1.1,6.9,0.9,15.3,0.7,10.4,14.9,0.632,17.0,0.4,1.7,0.14
318,2021,Amir Coffey,SG,23,LAC,10,0.0,1.6,0.3,0.4,0.75,0.1,0.1,1.0,0.2,0.3,0.667,0.875,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.0,0.7,10.0,0.0,6.7,3.7,14.3,0.0,0.25,0.25,16.0,3.1,0.0,0.0,18.1,3.2,18.4,7.2,0.788,15.8,0.0,0.0,0.117
319,2021,Nic Claxton,C,21,BRK,12,0.0,10.8,1.2,2.4,0.483,0.0,0.0,,1.2,2.4,0.483,0.483,0.2,0.3,0.667,1.2,1.6,2.8,0.6,0.3,1.0,0.3,1.7,2.5,7.4,8.3,-0.4,2.2,15.5,0.3,0.0,0.103,130.0,-2.6,12.4,0.1,13.5,1.5,11.7,14.0,0.495,12.0,0.1,0.4,0.136
320,2021,Jordan Clarkson,SG,28,UTA,11,0.0,27.1,6.1,15.0,0.406,3.1,8.8,0.351,3.0,6.2,0.485,0.509,2.3,2.4,0.962,0.5,2.5,3.1,1.5,0.6,0.3,2.1,1.4,17.5,9.5,0.9,-1.5,-2.4,10.5,0.0,0.588,0.158,298.0,0.9,2.4,0.0,14.1,1.2,11.5,6.6,0.547,29.7,0.0,0.0,-0.003
321,2021,Chris Chiozza,PG,25,BRK,6,0.0,3.2,0.3,1.2,0.286,0.2,0.5,0.333,0.2,0.7,0.25,0.357,0.0,0.0,,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.3,0.8,7.2,0.0,-8.1,-0.6,5.6,0.0,0.429,0.0,19.0,-7.5,0.0,-0.1,0.7,2.6,12.5,2.9,0.357,19.1,0.0,0.0,-0.106
322,2021,Jalen Brunson,PG,24,DAL,7,0.0,16.3,2.9,6.3,0.455,0.9,1.9,0.462,2.0,4.4,0.452,0.523,1.4,1.9,0.769,0.9,1.7,2.6,1.4,0.0,0.0,0.6,0.9,8.0,13.7,0.0,0.1,-2.1,12.9,0.0,0.295,0.295,114.0,2.2,5.8,0.2,15.3,0.0,7.4,9.2,0.563,21.4,0.1,0.2,0.071
323,2021,Willie Cauley-Stein,C,27,DAL,6,0.0,10.5,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,0.5,0.5,1.0,0.5,2.2,2.7,0.5,0.3,0.7,0.5,1.3,2.5,6.6,6.9,0.8,3.4,25.3,0.1,0.0,0.333,63.0,-2.5,5.3,0.1,14.0,1.7,22.5,14.8,0.727,9.6,0.0,0.1,0.107
324,2021,Alex Caruso,PG,26,LAL,6,0.0,20.2,2.3,6.3,0.368,0.8,2.8,0.294,1.5,3.5,0.429,0.434,0.3,0.3,1.0,0.3,1.0,1.3,0.5,0.2,0.7,1.2,2.0,5.8,4.1,3.2,-5.7,-0.3,5.9,0.1,0.447,0.053,121.0,-5.4,1.8,-0.3,3.0,0.4,15.3,3.7,0.45,16.9,-0.1,-0.1,-0.055
325,2021,Jevon Carter,PG,25,PHO,7,0.0,3.1,0.4,1.1,0.375,0.0,0.3,0.0,0.4,0.9,0.5,0.375,0.0,0.3,0.0,0.0,0.3,0.3,0.6,0.0,0.0,0.0,0.0,0.9,25.4,0.0,-4.2,-0.9,9.6,0.0,0.25,0.25,22.0,-3.4,0.0,0.0,6.5,0.0,0.0,5.1,0.338,18.4,0.0,0.0,-0.041
326,2021,Clint Capela,C,26,ATL,18,18.0,31.6,4.6,7.6,0.603,0.0,0.0,,4.6,7.6,0.603,0.603,0.9,2.2,0.436,3.4,7.8,11.2,0.9,0.7,1.1,1.0,2.6,10.1,4.5,2.9,1.3,0.5,26.6,1.0,0.0,0.287,569.0,0.8,11.8,0.8,15.8,1.0,10.5,19.3,0.591,13.3,0.5,1.7,0.147
327,2021,Vlatko Cancar,PF,23,DEN,5,0.0,4.2,0.6,0.6,1.0,0.2,0.2,1.0,0.4,0.4,1.0,1.167,0.8,1.0,0.8,0.0,0.6,0.6,0.2,0.2,0.2,0.2,0.0,2.2,6.6,4.5,12.0,5.4,17.5,0.0,0.333,1.667,21.0,6.6,0.0,0.1,25.5,2.4,16.1,8.1,1.058,12.8,0.1,0.1,0.241
328,2021,Facundo Campazzo,PG,29,DEN,10,9.0,27.0,2.9,7.4,0.392,1.9,4.8,0.396,1.0,2.6,0.385,0.52,1.6,1.9,0.842,0.7,2.3,3.0,4.1,1.4,0.4,1.5,3.5,9.3,20.2,1.4,-0.3,1.5,10.4,0.1,0.649,0.257,270.0,-1.8,2.7,0.3,12.4,2.6,15.4,6.3,0.565,15.7,0.1,0.4,0.064
329,2021,Kentavious Caldwell-Pope,SG,27,LAL,5,5.0,29.2,2.2,5.8,0.379,0.8,3.8,0.211,1.4,2.0,0.7,0.448,1.0,1.0,1.0,0.4,2.4,2.8,1.0,1.0,0.0,0.4,3.0,6.2,5.4,0.0,-3.6,1.1,9.7,0.2,0.655,0.172,146.0,-4.7,1.5,0.0,5.9,1.8,6.0,5.4,0.497,10.1,-0.1,0.2,0.057
330,2021,Jimmy Butler,SF,31,MIA,4,4.0,38.5,4.8,16.0,0.297,1.0,3.8,0.267,3.8,12.3,0.306,0.328,4.0,5.5,0.727,1.5,6.0,7.5,7.0,1.3,0.3,2.3,1.5,14.5,30.7,0.6,-1.4,-0.5,15.8,0.1,0.234,0.344,154.0,-0.9,3.6,-0.3,9.7,1.6,10.9,9.5,0.394,23.6,0.0,-0.2,-0.064
331,2021,Alec Burks,SG,29,NYK,5,0.0,25.6,4.8,11.2,0.429,1.6,4.8,0.333,3.2,6.4,0.5,0.5,2.8,3.8,0.737,1.0,4.0,5.0,2.6,0.2,0.0,0.8,2.2,14.0,19.2,0.0,3.9,1.6,17.6,0.1,0.429,0.339,128.0,2.3,3.9,0.2,16.0,0.4,5.9,10.3,0.544,23.7,0.2,0.3,0.12
332,2021,Trey Burke,PG,28,DAL,2,0.0,8.5,0.0,3.5,0.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,7.2,0.0,-18.7,-6.8,0.0,0.0,0.429,0.286,17.0,-11.9,6.5,-0.1,-12.6,0.0,0.0,3.4,0.063,21.0,-0.1,-0.1,-0.417
333,2021,Reggie Bullock,SF,29,NYK,5,5.0,32.4,3.0,7.8,0.385,2.0,5.8,0.345,1.0,2.0,0.5,0.513,0.8,1.0,0.8,1.0,2.4,3.4,1.2,0.6,0.2,0.8,2.2,8.8,5.9,0.6,-1.2,1.1,8.3,0.2,0.744,0.128,162.0,-2.4,3.1,0.0,7.5,0.9,8.8,5.6,0.534,12.4,0.0,0.2,0.061
334,2021,Elijah Bryant,SG,25,MIL,11,0.0,4.5,0.6,1.8,0.35,0.0,0.7,0.0,0.6,1.1,0.583,0.35,0.0,0.0,,0.2,0.9,1.1,0.4,0.2,0.1,0.2,0.1,1.3,11.0,1.8,-3.6,1.0,21.9,0.1,0.4,0.0,50.0,-4.6,4.2,-0.1,7.5,2.0,9.1,12.9,0.35,18.9,0.0,0.0,-0.018
335,2021,LeBron James,PG,36,LAL,6,6.0,37.3,9.0,19.0,0.474,3.0,8.0,0.375,6.0,11.0,0.545,0.553,2.3,3.8,0.609,1.2,6.0,7.2,8.0,1.5,0.3,4.2,1.2,23.3,45.2,0.9,9.2,2.7,19.0,0.3,0.421,0.202,224.0,6.5,3.4,0.1,20.1,2.1,16.8,10.8,0.564,29.7,0.6,0.4,0.092
336,2021,Joel Embiid,C,26,PHI,11,11.0,32.5,9.2,17.9,0.513,1.5,3.7,0.39,7.7,14.2,0.545,0.553,8.3,9.9,0.835,1.5,9.1,10.5,3.4,1.0,1.5,3.8,3.0,28.1,17.2,3.6,7.5,2.8,29.7,0.8,0.208,0.553,357.0,4.7,5.1,0.7,26.2,1.5,14.6,17.8,0.631,34.6,0.9,1.5,0.197
337,2021,Isaiah Joe,SG,21,PHI,4,0.0,2.3,0.3,0.8,0.333,0.0,0.5,0.0,0.3,0.3,1.0,0.333,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0.5,14.3,0.0,-11.2,-2.2,0.0,0.0,0.667,0.0,9.0,-9.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.333,14.4,0.0,0.0,-0.038
338,2021,Onyeka Okongwu,C,20,ATL,18,0.0,9.2,0.9,1.7,0.548,0.0,0.1,0.0,0.9,1.7,0.567,0.548,0.8,1.2,0.667,1.2,1.5,2.7,0.1,0.3,0.7,0.2,1.6,2.7,1.7,6.7,0.3,1.4,17.6,0.3,0.032,0.677,166.0,-1.1,13.9,0.3,15.8,1.5,9.0,15.8,0.596,11.8,0.1,0.6,0.178
339,2021,Landry Shamet,SG,23,BRK,12,0.0,17.2,1.5,3.4,0.439,0.8,2.2,0.385,0.7,1.3,0.533,0.561,0.3,0.4,0.8,0.3,1.5,1.8,0.6,0.4,0.1,0.5,1.6,4.2,4.5,0.4,-3.3,-0.1,9.2,0.2,0.634,0.122,206.0,-3.2,1.7,0.0,6.6,1.2,12.2,5.6,0.579,10.8,-0.1,0.3,0.066
340,2021,Jay Scrubb,SG,20,LAC,6,0.0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-0.4,14.3,0.0,,,8.0,-4.6,0.0,0.0,1.6,0.0,,7.2,,0.0,0.0,0.0,0.013
341,2021,Mike Scott,PF,32,PHI,5,0.0,6.8,0.4,1.8,0.222,0.4,1.4,0.286,0.0,0.4,0.0,0.333,0.0,0.0,,0.2,0.4,0.6,0.6,0.2,0.2,0.0,0.6,1.2,10.7,2.4,-3.2,0.2,6.2,0.0,0.778,0.0,34.0,-3.4,3.3,0.0,4.9,1.4,0.0,4.8,0.333,11.4,0.0,0.0,0.029
342,2021,Dennis Schroder,SG,27,LAL,6,6.0,32.7,4.7,11.7,0.4,1.3,4.3,0.308,3.3,7.3,0.455,0.457,3.7,4.3,0.846,0.2,2.8,3.0,2.8,1.0,0.2,1.7,2.2,14.3,15.2,0.5,-0.9,0.7,10.2,0.2,0.371,0.371,196.0,-1.6,0.6,0.0,11.1,1.6,10.9,5.2,0.528,20.8,0.1,0.2,0.056
